Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Temperature,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),
2019,5,2,9,0,267,337,494,163,682,623,24.9,28.7778,22.5815,N/A
2019,5,2,9,30,238,556,657,170,721,713,25.4,38.9846,30.6312,N/A
2019,5,2,10,0,199,699,773,174,753,792,25.9,46.4966,36.567,N/A
2019,5,2,10,30,177,775,857,177,775,857,26.4,52.0629,40.9705,N/A
2019,5,2,11,0,190,771,900,181,791,909,27,55.0577,43.3458,N/A
2019,5,2,11,30,393,374,748,176,811,947,27.3,45.965,36.1971,N/A
2019,5,2,12,0,473,123,592,168,829,969,27.6,36.462,28.7174,N/A
2019,5,2,12,30,455,127,578,172,821,967,27.6,35.6082,28.0454,N/A
2019,5,2,13,0,457,205,653,179,808,951,27.6,40.1564,31.6243,N/A
2019,5,2,13,30,422,110,524,183,793,919,27.4,32.0965,25.2709,N/A
2019,5,2,14,0,421,146,551,184,771,869,27.2,33.5369,26.3947,N/A
2019,5,2,14,30,347,368,654,184,742,804,26.9,39.4429,31.0249,N/A
2019,5,2,15,0,206,95,279,185,702,726,26.6,16.6149,13.058,N/A
2019,5,2,15,30,245,152,350,182,656,637,26.1,20.4886,16.0829,N/A
2019,5,2,16,0,264,230,404,176,595,538,25.7,23.1085,18.1071,N/A
2019,5,2,16,30,211,225,327,162,531,435,25.1,18.1264,14.1646,N/A
2019,5,2,17,0,149,62,175,144,448,329,24.5,9.2966,7.2329,N/A
2019,5,2,17,30,56,0,56,117,351,225,24.5,2.8148,2.1739,N/A
2019,5,2,18,0,32,0,32,80,234,127,23.4,1.5288,1.1677,N/A
2019,5,2,18,30,14,0,14,37,100,46,23,0,0,N/A
2019,5,2,19,0,2,3,2,3,8,3,22.6,0,0,N/A
2019,5,2,19,30,0,0,0,0,0,0,22.5,0,0,N/A
2019,5,2,20,0,0,0,0,0,0,0,22.3,0,0,N/A
2019,5,2,20,30,0,0,0,0,0,0,22.1,0,0,N/A
2019,5,2,21,0,0,0,0,0,0,0,21.9,0,0,N/A
2019,5,2,21,30,0,0,0,0,0,0,21.8,0,0,N/A
2019,5,2,22,0,0,0,0,0,0,0,21.7,0,0,N/A
2019,5,2,22,30,0,0,0,0,0,0,21.6,0,0,N/A
2019,5,2,23,0,0,0,0,0,0,0,21.5,0,0,N/A
2019,5,2,23,30,0,0,0,0,0,0,21.5,0,0,N/A
2019,5,3,0,0,0,0,0,0,0,0,21.4,0,0,N/A
2019,5,3,0,30,0,0,0,0,0,0,21.4,0,0,N/A
2019,5,3,1,0,0,0,0,0,0,0,21.4,0,0,N/A
2019,5,3,1,30,0,0,0,0,0,0,21.4,0,0,N/A
2019,5,3,2,0,0,0,0,0,0,0,21.4,0,0,N/A
2019,5,3,2,30,0,0,0,0,0,0,21.5,0,0,N/A
2019,5,3,3,0,0,0,0,0,0,0,21.6,0,0,N/A
2019,5,3,3,30,0,0,0,0,0,0,21.6,0,0,N/A
2019,5,3,4,0,0,0,0,0,0,0,21.6,0,0,N/A
2019,5,3,4,30,0,0,0,0,0,0,21.6,0,0,N/A
2019,5,3,5,0,0,0,0,0,0,0,21.5,0,0,N/A
2019,5,3,5,30,1,3,1,1,3,1,21.8,0,0,N/A
2019,5,3,6,0,18,3,18,29,104,36,22.1,0,0,N/A
2019,5,3,6,30,44,0,44,63,291,115,22.4,2.0973,1.5987,N/A
2019,5,3,7,0,58,1,58,88,440,214,22.8,2.8779,2.2178,N/A
2019,5,3,7,30,40,0,40,105,552,321,23.2,2.1018,1.6332,N/A
2019,5,3,8,0,39,0,39,117,637,431,23.5,2.1444,1.6744,N/A
2019,5,3,8,30,33,0,33,127,694,536,23.7,1.8764,1.4696,N/A
2019,5,3,9,0,43,0,43,134,739,634,23.9,2.5062,1.9666,N/A
2019,5,3,9,30,55,0,55,143,768,723,24,3.2648,2.5653,N/A
2019,5,3,10,0,66,0,66,153,787,800,24.1,3.9712,3.1232,N/A
2019,5,3,10,30,75,0,75,162,798,863,24.3,4.5575,3.5865,N/A
2019,5,3,11,0,86,0,86,171,804,912,24.4,5.2623,4.1429,N/A
2019,5,3,11,30,129,2,131,176,808,945,24.6,8.0516,6.3406,N/A
2019,5,3,12,0,258,13,271,182,806,962,24.8,16.6943,13.1485,N/A
2019,5,3,12,30,211,9,220,183,806,964,25.1,13.5557,10.6767,N/A
2019,5,3,13,0,127,1,128,182,801,948,25.4,7.8728,6.2001,N/A
2019,5,3,13,30,91,0,91,182,789,916,25.7,5.575,4.3895,N/A
2019,5,3,14,0,79,0,79,181,772,868,26,4.8093,3.7852,N/A
2019,5,3,14,30,69,0,69,183,743,805,26,4.1623,3.2741,N/A
2019,5,3,15,0,169,10,177,183,705,727,26.1,10.5435,8.2865,N/A
2019,5,3,15,30,253,24,270,175,671,641,25.7,15.8108,12.4113,N/A
2019,5,3,16,0,249,74,294,164,627,546,25.4,16.8242,13.1834,N/A
2019,5,3,16,30,154,18,163,147,575,444,24.9,9.041,7.0654,N/A
2019,5,3,17,0,138,32,151,129,506,339,24.4,8.0283,6.2467,N/A
2019,5,3,17,30,109,204,172,106,409,233,24.4,8.6544,6.6848,N/A
2019,5,3,18,0,72,192,111,76,284,134,23.2,5.3057,4.0532,N/A
2019,5,3,18,30,36,106,46,38,123,50,22.8,0,0,N/A
2019,5,3,19,0,4,8,4,4,8,4,22.3,0,0,N/A
2019,5,3,19,30,0,0,0,0,0,0,22.2,0,0,N/A
2019,5,3,20,0,0,0,0,0,0,0,22.1,0,0,N/A
2019,5,3,20,30,0,0,0,0,0,0,21.9,0,0,N/A
2019,5,3,21,0,0,0,0,0,0,0,21.8,0,0,N/A
2019,5,3,21,30,0,0,0,0,0,0,21.6,0,0,N/A
2019,5,3,22,0,0,0,0,0,0,0,21.4,0,0,N/A
2019,5,3,22,30,0,0,0,0,0,0,21.4,0,0,N/A
2019,5,3,23,0,0,0,0,0,0,0,21.3,0,0,N/A
2019,5,3,23,30,0,0,0,0,0,0,21.3,0,0,N/A
2019,5,4,0,0,0,0,0,0,0,0,21.3,0,0,N/A
2019,5,4,0,30,0,0,0,0,0,0,21.3,0,0,N/A
2019,5,4,1,0,0,0,0,0,0,0,21.2,0,0,N/A
2019,5,4,1,30,0,0,0,0,0,0,21.2,0,0,N/A
2019,5,4,2,0,0,0,0,0,0,0,21.2,0,0,N/A
2019,5,4,2,30,0,0,0,0,0,0,21.1,0,0,N/A
2019,5,4,3,0,0,0,0,0,0,0,21.1,0,0,N/A
2019,5,4,3,30,0,0,0,0,0,0,21,0,0,N/A
2019,5,4,4,0,0,0,0,0,0,0,20.9,0,0,N/A
2019,5,4,4,30,0,0,0,0,0,0,20.7,0,0,N/A
2019,5,4,5,0,0,0,0,0,0,0,20.6,0,0,N/A
2019,5,4,5,30,1,1,1,1,1,1,20.9,0,0,N/A
2019,5,4,6,0,26,53,30,27,54,31,21.2,0,0,N/A
2019,5,4,6,30,74,183,107,74,183,107,21.6,5.1,3.8882,N/A
2019,5,4,7,0,111,308,200,113,314,204,22.1,9.9375,7.66,N/A
2019,5,4,7,30,139,440,312,139,440,312,22.5,16.4139,12.7558,N/A
2019,5,4,8,0,150,552,423,150,552,423,22.9,23.2792,18.1787,N/A
2019,5,4,8,30,156,639,533,156,639,533,23.7,30.3256,23.7519,N/A
2019,5,4,9,0,153,718,640,153,718,640,24.6,37.3196,29.2863,N/A
2019,5,4,9,30,152,772,736,152,772,736,25.4,43.7055,34.3423,N/A
2019,5,4,10,0,144,823,822,144,823,822,26.2,49.4741,38.9102,N/A
2019,5,4,10,30,141,853,892,141,853,892,26.8,54.217,42.667,N/A
2019,5,4,11,0,136,880,948,136,880,948,27.4,58.0194,45.6787,N/A
2019,5,4,11,30,133,894,985,133,894,985,27.8,60.5523,47.6856,N/A
2019,5,4,12,0,129,905,1006,129,905,1006,28.2,61.9831,48.8189,N/A
2019,5,4,12,30,128,907,1008,128,907,1008,28.4,62.1202,48.9274,N/A
2019,5,4,13,0,126,904,992,126,904,992,28.7,61.0244,48.0593,N/A
2019,5,4,13,30,125,897,960,125,897,960,28.7,58.8239,46.3155,N/A
2019,5,4,14,0,121,887,911,121,887,911,28.7,55.4702,43.658,N/A
2019,5,4,14,30,126,847,835,115,875,848,28.6,50.3808,39.6296,N/A
2019,5,4,15,0,108,859,772,108,859,772,28.5,45.9981,36.1522,N/A
2019,5,4,15,30,104,833,684,104,833,684,28.2,40.0675,31.4533,N/A
2019,5,4,16,0,97,800,586,97,800,586,27.9,33.5477,26.2888,N/A
2019,5,4,16,30,90,754,480,90,754,480,27.4,26.6387,20.8187,N/A
2019,5,4,17,0,81,692,370,81,692,370,26.9,19.6868,15.3194,N/A
2019,5,4,17,30,69,604,258,69,604,258,26.9,12.9949,10.039,N/A
2019,5,4,18,0,55,473,152,55,473,152,24.5,7.2688,5.5539,N/A
2019,5,4,18,30,34,264,60,34,264,60,23.3,0,0,N/A
2019,5,4,19,0,5,29,5,5,29,5,22.1,0,0,N/A
2019,5,4,19,30,0,0,0,0,0,0,21.7,0,0,N/A
2019,5,4,20,0,0,0,0,0,0,0,21.3,0,0,N/A
2019,5,4,20,30,0,0,0,0,0,0,21,0,0,N/A
2019,5,4,21,0,0,0,0,0,0,0,20.6,0,0,N/A
2019,5,4,21,30,0,0,0,0,0,0,20.2,0,0,N/A
2019,5,4,22,0,0,0,0,0,0,0,19.8,0,0,N/A
2019,5,4,22,30,0,0,0,0,0,0,19.5,0,0,N/A
2019,5,4,23,0,0,0,0,0,0,0,19.2,0,0,N/A
2019,5,4,23,30,0,0,0,0,0,0,18.9,0,0,N/A
2019,5,5,0,0,0,0,0,0,0,0,18.6,0,0,N/A
2019,5,5,0,30,0,0,0,0,0,0,18.4,0,0,N/A
2019,5,5,1,0,0,0,0,0,0,0,18.2,0,0,N/A
2019,5,5,1,30,0,0,0,0,0,0,17.9,0,0,N/A
2019,5,5,2,0,0,0,0,0,0,0,17.7,0,0,N/A
2019,5,5,2,30,0,0,0,0,0,0,17.5,0,0,N/A
2019,5,5,3,0,0,0,0,0,0,0,17.4,0,0,N/A
2019,5,5,3,30,0,0,0,0,0,0,17.2,0,0,N/A
2019,5,5,4,0,0,0,0,0,0,0,17.1,0,0,N/A
2019,5,5,4,30,0,0,0,0,0,0,17,0,0,N/A
2019,5,5,5,0,0,0,0,0,0,0,16.9,0,0,N/A
2019,5,5,5,30,2,9,2,2,9,2,17.9,0,0,N/A
2019,5,5,6,0,26,68,31,30,197,45,19,0,0,N/A
2019,5,5,6,30,64,154,92,54,425,132,20.2,4.3851,3.3438,N/A
2019,5,5,7,0,84,465,219,72,574,239,21.5,10.8968,8.4014,N/A
2019,5,5,7,30,94,612,337,86,672,352,22.7,17.749,13.7951,N/A
2019,5,5,8,0,118,642,437,95,742,464,23.9,24.0696,18.7975,N/A
2019,5,5,8,30,127,715,551,103,795,574,24.7,31.3703,24.5714,N/A
2019,5,5,9,0,106,836,675,106,836,675,25.6,39.3796,30.904,N/A
2019,5,5,9,30,112,864,767,112,864,767,26.2,45.5629,35.8027,N/A
2019,5,5,10,0,115,886,847,115,886,847,26.9,50.9937,40.1061,N/A
2019,5,5,10,30,117,902,912,117,902,912,27.4,55.4463,43.6351,N/A
2019,5,5,11,0,119,913,963,119,913,963,27.9,58.9501,46.4121,N/A
2019,5,5,11,30,119,921,998,119,921,998,28.2,61.3627,48.3243,N/A
2019,5,5,12,0,132,902,1007,120,924,1016,28.6,62.0552,48.8761,N/A
2019,5,5,12,30,301,600,884,120,924,1018,28.7,54.4873,42.916,N/A
2019,5,5,13,0,287,610,872,119,920,1001,28.9,53.6508,42.2527,N/A
2019,5,5,13,30,324,496,786,118,912,968,28.9,48.1704,37.9277,N/A
2019,5,5,14,0,379,280,629,115,902,920,28.9,38.3063,30.1495,N/A
2019,5,5,14,30,219,597,720,118,879,855,28.7,43.4518,34.1797,N/A
2019,5,5,15,0,197,649,699,118,849,775,28.5,41.66,32.7432,N/A
2019,5,5,15,30,195,602,615,113,824,688,28.2,36.0377,28.2905,N/A
2019,5,5,16,0,122,738,574,106,790,590,27.9,32.8755,25.763,N/A
2019,5,5,16,30,102,726,479,98,745,485,27.4,26.5979,20.7879,N/A
2019,5,5,17,0,88,683,374,88,683,374,26.9,19.916,15.4992,N/A
2019,5,5,17,30,76,592,262,76,592,262,26.9,13.2098,10.2067,N/A
2019,5,5,18,0,58,461,154,58,461,154,24.2,7.3685,5.6313,N/A
2019,5,5,18,30,35,257,61,35,257,61,22.9,0,0,N/A
2019,5,5,19,0,6,29,6,6,29,6,21.6,0,0,N/A
2019,5,5,19,30,0,0,0,0,0,0,21.2,0,0,N/A
2019,5,5,20,0,0,0,0,0,0,0,20.8,0,0,N/A
2019,5,5,20,30,0,0,0,0,0,0,20.5,0,0,N/A
2019,5,5,21,0,0,0,0,0,0,0,20.2,0,0,N/A
2019,5,5,21,30,0,0,0,0,0,0,19.9,0,0,N/A
2019,5,5,22,0,0,0,0,0,0,0,19.6,0,0,N/A
2019,5,5,22,30,0,0,0,0,0,0,19.4,0,0,N/A
2019,5,5,23,0,0,0,0,0,0,0,19.2,0,0,N/A
2019,5,5,23,30,0,0,0,0,0,0,19,0,0,N/A
2019,5,6,0,0,0,0,0,0,0,0,18.8,0,0,N/A
2019,5,6,0,30,0,0,0,0,0,0,18.5,0,0,N/A
2019,5,6,1,0,0,0,0,0,0,0,18.3,0,0,N/A
2019,5,6,1,30,0,0,0,0,0,0,18.1,0,0,N/A
2019,5,6,2,0,0,0,0,0,0,0,17.9,0,0,N/A
2019,5,6,2,30,0,0,0,0,0,0,17.8,0,0,N/A
2019,5,6,3,0,0,0,0,0,0,0,17.7,0,0,N/A
2019,5,6,3,30,0,0,0,0,0,0,17.7,0,0,N/A
2019,5,6,4,0,0,0,0,0,0,0,17.8,0,0,N/A
2019,5,6,4,30,0,0,0,0,0,0,17.8,0,0,N/A
2019,5,6,5,0,0,0,0,0,0,0,17.8,0,0,N/A
2019,5,6,5,30,2,8,2,2,8,2,18.7,0,0,N/A
2019,5,6,6,0,31,184,45,32,185,46,19.6,0,0,N/A
2019,5,6,6,30,54,365,122,59,409,135,21,5.8156,4.4356,N/A
2019,5,6,7,0,84,439,213,77,558,241,22.4,10.6121,8.1837,N/A
2019,5,6,7,30,100,600,339,91,659,354,23.5,17.8741,13.8942,N/A
2019,5,6,8,0,103,729,467,103,729,467,24.5,25.7432,20.1061,N/A
2019,5,6,8,30,112,781,576,112,781,576,25.4,32.8121,25.7019,N/A
2019,5,6,9,0,119,819,677,119,819,677,26.2,39.5128,31.0095,N/A
2019,5,6,9,30,165,749,734,124,847,768,26.8,43.6183,34.2756,N/A
2019,5,6,10,0,243,626,761,129,868,847,27.5,45.8285,36.0443,N/A
2019,5,6,10,30,415,253,638,133,882,912,28,38.7971,30.533,N/A
2019,5,6,11,0,459,129,578,136,892,962,28.5,35.3891,27.8625,N/A
2019,5,6,11,30,443,332,760,144,890,994,28.8,46.7371,36.8068,N/A
2019,5,6,12,0,378,498,862,151,882,1008,29.1,53.1285,41.8457,N/A
2019,5,6,12,30,424,407,820,154,878,1008,29.1,50.5504,39.8155,N/A
2019,5,6,13,0,455,325,767,155,870,990,29.2,47.1982,37.1713,N/A
2019,5,6,13,30,459,252,694,155,858,956,29,42.539,33.4941,N/A
2019,5,6,14,0,441,210,629,153,842,905,28.8,38.3136,30.1556,N/A
2019,5,6,14,30,409,200,577,150,823,841,28.5,34.8289,27.3972,N/A
2019,5,6,15,0,363,111,449,146,797,764,28.1,26.7668,21.0381,N/A
2019,5,6,15,30,320,174,442,141,764,675,27.6,25.9081,20.339,N/A
2019,5,6,16,0,274,144,362,132,721,575,27,20.7417,16.2549,N/A
2019,5,6,16,30,218,80,260,123,667,470,26.3,14.4461,11.2911,N/A
2019,5,6,17,0,151,21,160,110,594,360,25.6,8.5266,6.6362,N/A
2019,5,6,17,30,108,9,111,92,499,250,25.6,5.6022,4.3293,N/A
2019,5,6,18,0,65,34,72,72,361,147,23.9,3.4468,2.6347,N/A
2019,5,6,18,30,28,4,28,41,171,58,23.3,0,0,N/A
2019,5,6,19,0,4,3,4,5,15,5,22.6,0,0,N/A
2019,5,6,19,30,0,0,0,0,0,0,22.4,0,0,N/A
2019,5,6,20,0,0,0,0,0,0,0,22.1,0,0,N/A
2019,5,6,20,30,0,0,0,0,0,0,22,0,0,N/A
2019,5,6,21,0,0,0,0,0,0,0,21.8,0,0,N/A
2019,5,6,21,30,0,0,0,0,0,0,21.8,0,0,N/A
2019,5,6,22,0,0,0,0,0,0,0,21.8,0,0,N/A
2019,5,6,22,30,0,0,0,0,0,0,21.7,0,0,N/A
2019,5,6,23,0,0,0,0,0,0,0,21.7,0,0,N/A
2019,5,6,23,30,0,0,0,0,0,0,21.6,0,0,N/A
2019,5,7,0,0,0,0,0,0,0,0,21.5,0,0,N/A
2019,5,7,0,30,0,0,0,0,0,0,21.4,0,0,N/A
2019,5,7,1,0,0,0,0,0,0,0,21.3,0,0,N/A
2019,5,7,1,30,0,0,0,0,0,0,21.2,0,0,N/A
2019,5,7,2,0,0,0,0,0,0,0,21.1,0,0,N/A
2019,5,7,2,30,0,0,0,0,0,0,21,0,0,N/A
2019,5,7,3,0,0,0,0,0,0,0,21,0,0,N/A
2019,5,7,3,30,0,0,0,0,0,0,21,0,0,N/A
2019,5,7,4,0,0,0,0,0,0,0,21.1,0,0,N/A
2019,5,7,4,30,0,0,0,0,0,0,21.1,0,0,N/A
2019,5,7,5,0,0,0,0,0,0,0,21.2,0,0,N/A
2019,5,7,5,30,1,2,1,1,2,1,21.9,0,0,N/A
2019,5,7,6,0,26,13,27,32,82,39,22.6,0,0,N/A
2019,5,7,6,30,67,56,78,75,231,118,23.3,3.7188,2.8369,N/A
2019,5,7,7,0,110,162,158,110,359,216,24,7.8821,6.0798,N/A
2019,5,7,7,30,146,344,284,135,461,320,24.7,14.9907,11.6543,N/A
2019,5,7,8,0,199,272,335,156,539,426,25.4,18.4808,14.435,N/A
2019,5,7,8,30,225,127,301,173,596,528,25.9,17.1562,13.4392,N/A
2019,5,7,9,0,220,35,244,186,640,623,26.5,14.2473,11.1816,N/A
2019,5,7,9,30,299,72,354,198,671,709,26.9,21.0432,16.5362,N/A
2019,5,7,10,0,113,2,115,210,692,783,27.3,6.9273,5.4485,N/A
2019,5,7,10,30,85,0,85,226,698,843,27.5,5.17,4.0688,N/A
2019,5,7,11,0,297,25,320,244,694,887,27.8,19.5963,15.4287,N/A
2019,5,7,11,30,273,15,287,262,684,916,27.7,17.6524,13.9019,N/A
2019,5,7,12,0,145,4,149,284,662,928,27.6,9.1849,7.2344,N/A
2019,5,7,12,30,95,0,95,293,650,926,27.3,5.8573,4.6135,N/A
2019,5,7,13,0,92,0,92,304,628,908,27,5.6622,4.4593,N/A
2019,5,7,13,30,86,0,86,300,616,876,26.7,5.2722,4.1513,N/A
2019,5,7,14,0,80,0,80,294,600,831,26.4,4.8738,3.8361,N/A
2019,5,7,14,30,71,0,71,286,576,771,26.1,4.2867,3.372,N/A
2019,5,7,15,0,59,0,59,275,545,698,25.8,3.5181,2.7652,N/A
2019,5,7,15,30,52,0,52,261,503,613,25.5,3.049,2.3937,N/A
2019,5,7,16,0,41,0,41,243,451,520,25.2,2.3502,1.8418,N/A
2019,5,7,16,30,27,0,27,216,392,421,24.9,1.501,1.1732,N/A
2019,5,7,17,0,29,0,29,185,320,320,24.6,1.5467,1.2039,N/A
2019,5,7,17,30,40,13,44,142,238,218,24.6,2.223,1.7181,N/A
2019,5,7,18,0,26,0,26,92,147,123,24,1.2455,0.9522,N/A
2019,5,7,18,30,12,0,12,37,59,43,23.7,0,0,N/A
2019,5,7,19,0,2,1,2,4,6,4,23.5,0,0,N/A
2019,5,7,19,30,0,0,0,0,0,0,23.4,0,0,N/A
2019,5,7,20,0,0,0,0,0,0,0,23.3,0,0,N/A
2019,5,7,20,30,0,0,0,0,0,0,23.2,0,0,N/A
2019,5,7,21,0,0,0,0,0,0,0,23.1,0,0,N/A
2019,5,7,21,30,0,0,0,0,0,0,23,0,0,N/A
2019,5,7,22,0,0,0,0,0,0,0,22.9,0,0,N/A
2019,5,7,22,30,0,0,0,0,0,0,22.8,0,0,N/A
2019,5,7,23,0,0,0,0,0,0,0,22.8,0,0,N/A
2019,5,7,23,30,0,0,0,0,0,0,22.8,0,0,N/A
2019,5,8,0,0,0,0,0,0,0,0,22.8,0,0,N/A
2019,5,8,0,30,0,0,0,0,0,0,22.9,0,0,N/A
2019,5,8,1,0,0,0,0,0,0,0,22.9,0,0,N/A
2019,5,8,1,30,0,0,0,0,0,0,22.9,0,0,N/A
2019,5,8,2,0,0,0,0,0,0,0,22.9,0,0,N/A
2019,5,8,2,30,0,0,0,0,0,0,22.9,0,0,N/A
2019,5,8,3,0,0,0,0,0,0,0,22.9,0,0,N/A
2019,5,8,3,30,0,0,0,0,0,0,22.8,0,0,N/A
2019,5,8,4,0,0,0,0,0,0,0,22.7,0,0,N/A
2019,5,8,4,30,0,0,0,0,0,0,22.5,0,0,N/A
2019,5,8,5,0,0,0,0,0,0,0,22.3,0,0,N/A
2019,5,8,5,30,1,2,1,1,3,1,22.6,0,0,N/A
2019,5,8,6,0,27,12,28,30,74,36,22.9,0,0,N/A
2019,5,8,6,30,67,40,75,76,195,113,23.5,3.5766,2.729,N/A
2019,5,8,7,0,114,116,149,118,301,208,24.1,7.4429,5.7422,N/A
2019,5,8,7,30,160,118,208,153,386,309,24.6,10.9903,8.5453,N/A
2019,5,8,8,0,129,17,138,184,451,411,25.2,7.6188,5.9513,N/A
2019,5,8,8,30,100,0,100,212,502,512,25.8,5.7029,4.4675,N/A
2019,5,8,9,0,152,1,153,237,538,606,26.5,8.9375,7.0145,N/A
2019,5,8,9,30,219,10,227,257,566,689,27,13.4983,10.6075,N/A
2019,5,8,10,0,323,40,356,278,582,761,27.6,21.45,16.8711,N/A
2019,5,8,10,30,350,75,416,292,598,822,27.9,25.308,19.9177,N/A
2019,5,8,11,0,415,87,496,308,605,870,28.2,30.3797,23.9191,N/A
2019,5,8,11,30,457,92,545,328,598,901,28.3,33.5265,26.4035,N/A
2019,5,8,12,0,450,119,566,349,579,913,28.4,34.8954,27.4852,N/A
2019,5,8,12,30,464,127,588,352,576,914,28.3,36.2592,28.5597,N/A
2019,5,8,13,0,379,31,409,351,568,897,28.3,25.1757,19.8277,N/A
2019,5,8,13,30,263,14,276,346,557,867,28.1,16.9229,13.3249,N/A
2019,5,8,14,0,241,12,252,336,542,821,28,15.355,12.0858,N/A
2019,5,8,14,30,227,11,236,321,522,761,27.8,14.2512,11.2106,N/A
2019,5,8,15,0,274,22,291,304,496,690,27.5,17.3563,13.6421,N/A
2019,5,8,15,30,293,51,329,287,456,607,27.2,19.2967,15.1494,N/A
2019,5,8,16,0,268,102,331,265,406,515,27,18.9816,14.8765,N/A
2019,5,8,16,30,222,118,284,234,350,417,26.6,15.7968,12.3481,N/A
2019,5,8,17,0,182,197,266,197,281,316,26.2,14.1975,11.0517,N/A
2019,5,8,17,30,138,144,184,150,202,215,26.2,9.3055,7.1933,N/A
2019,5,8,18,0,86,84,104,95,113,119,25.3,4.9847,3.8118,N/A
2019,5,8,18,30,35,29,38,36,33,39,24.9,0,0,N/A
2019,5,8,19,0,2,1,2,2,1,2,24.6,0,0,N/A
2019,5,8,19,30,0,0,0,0,0,0,24.5,0,0,N/A
2019,5,8,20,0,0,0,0,0,0,0,24.4,0,0,N/A
2019,5,8,20,30,0,0,0,0,0,0,24.4,0,0,N/A
2019,5,8,21,0,0,0,0,0,0,0,24.4,0,0,N/A
2019,5,8,21,30,0,0,0,0,0,0,24.4,0,0,N/A
2019,5,8,22,0,0,0,0,0,0,0,24.4,0,0,N/A
2019,5,8,22,30,0,0,0,0,0,0,24.4,0,0,N/A
2019,5,8,23,0,0,0,0,0,0,0,24.4,0,0,N/A
2019,5,8,23,30,0,0,0,0,0,0,24.3,0,0,N/A
2019,5,9,0,0,0,0,0,0,0,0,24.3,0,0,N/A
2019,5,9,0,30,0,0,0,0,0,0,24.3,0,0,N/A
2019,5,9,1,0,0,0,0,0,0,0,24.2,0,0,N/A
2019,5,9,1,30,0,0,0,0,0,0,24.2,0,0,N/A
2019,5,9,2,0,0,0,0,0,0,0,24.2,0,0,N/A
2019,5,9,2,30,0,0,0,0,0,0,24.1,0,0,N/A
2019,5,9,3,0,0,0,0,0,0,0,23.9,0,0,N/A
2019,5,9,3,30,0,0,0,0,0,0,23.8,0,0,N/A
2019,5,9,4,0,0,0,0,0,0,0,23.7,0,0,N/A
2019,5,9,4,30,0,0,0,0,0,0,23.5,0,0,N/A
2019,5,9,5,0,0,0,0,0,0,0,23.3,0,0,N/A
2019,5,9,5,30,1,1,1,1,1,1,23.7,0,0,N/A
2019,5,9,6,0,20,12,21,29,45,33,24,0,0,N/A
2019,5,9,6,30,61,53,71,81,149,110,24.5,3.3869,2.5848,N/A
2019,5,9,7,0,54,0,54,128,261,206,25,2.7007,2.084,N/A
2019,5,9,7,30,132,59,156,164,359,309,25.6,8.2504,6.4157,N/A
2019,5,9,8,0,162,43,184,189,443,413,26.2,10.1654,7.9411,N/A
2019,5,9,8,30,160,44,186,211,507,515,26.9,10.6128,8.3142,N/A
2019,5,9,9,0,203,24,219,226,559,610,27.5,12.7977,10.0445,N/A
2019,5,9,9,30,342,194,490,242,593,695,28,29.1456,22.9042,N/A
2019,5,9,10,0,355,299,604,256,617,769,28.5,36.4018,28.6316,N/A
2019,5,9,10,30,309,197,484,268,635,831,28.7,29.4508,23.1784,N/A
2019,5,9,11,0,204,9,212,278,645,878,28.9,12.9871,10.2254,N/A
2019,5,9,11,30,337,60,395,303,627,904,29.1,24.3028,19.1397,N/A
2019,5,9,12,0,488,207,690,333,595,913,29.4,42.5465,33.5118,N/A
2019,5,9,12,30,493,196,684,338,589,913,29.4,42.1849,33.2274,N/A
2019,5,9,13,0,486,182,661,341,576,896,29.5,40.6932,32.0491,N/A
2019,5,9,13,30,468,203,658,340,560,864,29.3,40.3514,31.7726,N/A
2019,5,9,14,0,437,131,554,336,535,816,29.1,33.7626,26.5745,N/A
2019,5,9,14,30,405,182,558,324,514,758,28.9,33.7025,26.5122,N/A
2019,5,9,15,0,349,194,500,308,486,686,28.7,29.8292,23.4462,N/A
2019,5,9,15,30,300,188,432,284,457,605,28.2,25.3462,19.8992,N/A
2019,5,9,16,0,230,135,313,251,422,512,27.7,17.9565,14.0735,N/A
2019,5,9,16,30,210,137,282,220,370,414,27.2,15.6941,12.2684,N/A
2019,5,9,17,0,148,124,201,183,308,314,26.6,10.7369,8.3586,N/A
2019,5,9,17,30,60,14,65,140,231,214,26.6,3.2906,2.5441,N/A
2019,5,9,18,0,30,0,30,89,142,120,25.5,1.4388,1.1005,N/A
2019,5,9,18,30,14,0,14,34,55,40,25.2,0,0,N/A
2019,5,9,19,0,2,1,2,3,5,3,24.9,0,0,N/A
2019,5,9,19,30,0,0,0,0,0,0,24.8,0,0,N/A
2019,5,9,20,0,0,0,0,0,0,0,24.6,0,0,N/A
2019,5,9,20,30,0,0,0,0,0,0,24.5,0,0,N/A
2019,5,9,21,0,0,0,0,0,0,0,24.3,0,0,N/A
2019,5,9,21,30,0,0,0,0,0,0,24.1,0,0,N/A
2019,5,9,22,0,0,0,0,0,0,0,23.9,0,0,N/A
2019,5,9,22,30,0,0,0,0,0,0,23.7,0,0,N/A
2019,5,9,23,0,0,0,0,0,0,0,23.5,0,0,N/A
2019,5,9,23,30,0,0,0,0,0,0,23.4,0,0,N/A
2019,5,10,0,0,0,0,0,0,0,0,23.2,0,0,N/A
